region;tkg;species;component;year;bm
1;2;1;5;2006;0.774697149775564
1;2;1;6;2006;1.68142906771615
1;2;1;7;2006;5.01927670867506
1;2;2;1;2006;17.9931551169611
1;2;2;2;2006;2.31027094533466
1;2;2;3;2006;6.20498306539575
1;2;2;4;2006;4.68948549033558
1;2;2;5;2006;0.796208889692492
1;2;2;6;2006;1.88626134299416
1;2;2;7;2006;7.6524612460391
1;2;3;1;2006;16.5058090435796
1;2;3;2;2006;2.751813303807
1;2;3;3;2006;3.56938101875318
1;2;3;4;2006;1.03765230753391
1;2;3;5;2006;0.133083094988799
1;2;3;6;2006;1.77402769383058
1;2;3;7;2006;6.19263437868711
1;4;1;1;2006;30.2948512013999
1;4;1;2;2006;2.79124868609003
1;4;1;3;2006;5.73161064321007
1;4;1;4;2006;2.40443058339792
1;4;1;5;2006;1.27524419941886
1;4;1;6;2006;2.77044976142052
1;4;1;7;2006;7.86719205635751
1;4;2;1;2006;2.63639085068227
1;4;2;2;2006;0.400031629923138
1;4;2;3;2006;1.15916548580795
1;4;2;4;2006;1.00170077352963
1;4;2;5;2006;0.123372432164628
1;4;2;6;2006;0.317622703057089
1;4;2;7;2006;1.40059491517612
1;4;3;1;2006;7.85173435804884
1;4;3;2;2006;1.38726946485283
1;4;3;3;2006;1.87145182090081
1;4;3;4;2006;0.648637625811749
1;4;3;5;2006;0.10462879081098
1;4;3;6;2006;1.02504599343614
1;4;3;7;2006;3.49442773611001
1;6;1;1;2006;21.294599597349
1;6;1;2;2006;2.66496808715551
1;6;1;3;2006;4.95112217341568
1;6;1;4;2006;2.25151549992156
1;6;1;5;2006;1.07507750273073
1;6;1;6;2006;2.17147543360227
1;6;1;7;2006;5.77755753876193
1;6;2;1;2006;0.283605632730229
1;6;2;2;2006;0.0477080406226144
1;6;2;3;2006;0.151166269878833
1;6;2;4;2006;0.121210431913039
1;6;2;5;2006;0.0150431417950795
1;6;2;6;2006;0.0399570306689488
1;6;2;7;2006;0.184139824963455
1;6;3;1;2006;1.75421355688059
1;6;3;2;2006;0.325380225195928
1;6;3;3;2006;0.465008482237166
1;6;3;4;2006;0.192458019834509
1;6;3;5;2006;0.0482230983968931
1;6;3;6;2006;0.255215592994896
1;6;3;7;2006;0.857777244206752
1;7;1;1;2006;7.35195152058016
1;7;1;2;2006;1.25636452829351
1;7;1;3;2006;2.54716520743003
1;7;1;4;2006;1.2069531428668
1;7;1;5;2006;0.482621450176265
1;7;1;6;2006;0.910982809743794
1;7;1;7;2006;2.34674813376724
1;7;2;1;2006;0
1;7;2;2;2006;0
1;7;2;3;2006;0
1;7;2;4;2006;0
1;7;2;5;2006;0
1;7;2;6;2006;0
1;7;2;7;2006;0
1;7;3;1;2006;0.677789382125503
1;7;3;2;2006;0.129240755628224
1;7;3;3;2006;0.263035831509329
1;7;3;4;2006;0.150591027419376
1;7;3;5;2006;0.00987086979346641
1;7;3;6;2006;0.0904432505045857
1;7;3;7;2006;0.283170260024389
2;1;1;1;2006;6.07127830516311
2;1;1;2;2006;0.60668880114982
2;1;1;3;2006;1.44477747047305
2;1;1;4;2006;0.582643113505447
2;1;1;5;2006;0.303042116445548
2;1;1;6;2006;0.630538239195678
2;1;1;7;2006;1.79771274154888
2;1;2;1;2006;7.48411872542031
2;1;2;2;2006;1.15184824683176
2;1;2;3;2006;3.69636452109568
2;1;2;4;2006;2.72111827218447
2;1;2;5;2006;0.341758938980046
2;1;2;6;2006;0.959535197124439
2;1;2;7;2006;3.9531686583098
2;1;3;1;2006;21.2333758633215
2;1;3;2;2006;3.6663719754444
2;1;3;3;2006;5.31107243734098
2;1;3;4;2006;1.83285213652399
2;1;3;5;2006;0.35040393321183
2;1;3;6;2006;2.44034003826608
2;1;3;7;2006;7.9265223319811
2;2;1;1;2006;12.587226951822
2;2;1;2;2006;1.357708281173
2;2;1;3;2006;2.92032743024167
2;2;1;4;2006;1.27711882908972
2;2;1;5;2006;0.651313970768319
2;2;1;6;2006;1.30084852164706
2;2;1;7;2006;3.65963650878329
2;2;2;1;2006;8.72395587954916
2;2;2;2;2006;1.31062086119542
2;2;2;3;2006;4.05458417763013
2;2;2;4;2006;3.14442997558288
2;2;2;5;2006;0.39370853803745
2;2;2;6;2006;1.05030644712275
2;2;2;7;2006;4.42310224725949
2;2;3;1;2006;14.0363454796966
2;2;3;2;2006;2.4798884507565
2;2;3;3;2006;3.53189599857696
2;2;3;4;2006;1.20611496037564
2;2;3;5;2006;0.235412987480306
2;2;3;6;2006;1.74186665258129
2;2;3;7;2006;5.72584347842927
2;4;1;1;2006;17.2120621821093
2;4;1;2;2006;2.20275504599243
2;4;1;3;2006;4.40571187473757
2;4;1;4;2006;2.04187014175653
2;4;1;5;2006;0.899068602341988
2;4;1;6;2006;1.8246540542593
2;4;1;7;2006;4.83584633201454
2;4;2;1;2006;1.61323819840836
2;4;2;2;2006;0.291052864037924
2;4;2;3;2006;0.913533673136517
2;4;2;4;2006;0.78455146662839
2;4;2;5;2006;0.0948774758082536
2;4;2;6;2006;0.236117289881812
2;4;2;7;2006;1.08451743928966
2;4;3;1;2006;4.79629809900852
2;4;3;2;2006;0.878430757772518
2;4;3;3;2006;1.32486527822325
2;4;3;4;2006;0.513607863492679
2;4;3;5;2006;0.104784834150607
2;4;3;6;2006;0.654210123022182
2;4;3;7;2006;2.1482584371783
2;6;1;1;2006;12.0219514636109
2;6;1;2;2006;2.06721589499122
2;6;1;3;2006;3.61853682844601
2;6;1;4;2006;1.7913149934672
2;6;1;5;2006;0.830502355362342
2;6;1;6;2006;1.4288698852849
2;6;1;7;2006;3.64564050702709
2;6;2;1;2006;0.294267363345146
2;6;2;2;2006;0.055785973628437
2;6;2;3;2006;0.168050346995962
2;6;2;4;2006;0.144936093736737
2;6;2;5;2006;0.01839243104517
2;6;2;6;2006;0.0452616952011071
2;6;2;7;2006;0.211733943740991
2;6;3;1;2006;1.41663642420908
2;6;3;2;2006;0.267949110993501
2;6;3;3;2006;0.442640651599021
2;6;3;4;2006;0.177722867952065
2;6;3;5;2006;0.0471233693210713
2;6;3;6;2006;0.253059337724553
2;6;3;7;2006;0.754282412036545
2;7;1;1;2006;4.88812708746734
2;7;1;2;2006;0.94001644621129
2;7;1;3;2006;1.75711191390337
2;7;1;4;2006;0.894380615796343
2;7;1;5;2006;0.480941426792089
2;7;1;6;2006;0.642431771857629
2;7;1;7;2006;1.62693289393272
2;7;2;1;2006;0.0720116427448178
2;7;2;2;2006;0.0167364837965279
2;7;2;3;2006;0.0236479398470181
2;7;2;4;2006;0.0117481295842201
2;7;2;5;2006;0.00875699353027986
2;7;2;6;2006;0.00995346293443768
2;7;2;7;2006;0.024432221634071
2;7;3;1;2006;0.56570279260285
2;7;3;2;2006;0.10198177383918
2;7;3;3;2006;0.164252633280304
2;7;3;4;2006;0.0559872468979516
2;7;3;5;2006;0.00843940151259993
2;7;3;6;2006;0.101315070471319
2;7;3;7;2006;0.289040434664863
1;1;1;1;2007;8.66581026909735
1;1;1;2;2007;0.582298193431259
1;1;1;3;2007;1.4936426858744
1;1;1;4;2007;0.551836416935649
1;1;1;5;2007;0.362872971553368
1;1;1;6;2007;0.745525400575049
1;1;1;7;2007;2.3424226878223
1;1;2;1;2007;20.0641421005429
1;1;2;2;2007;2.49960877916437
1;1;2;3;2007;6.88236824440333
1;1;2;4;2007;5.08900110187674
1;1;2;5;2007;0.833770533370596
1;1;2;6;2007;2.11373511023154
1;1;2;7;2007;8.25619418834943
1;1;3;1;2007;26.2404316878604
1;1;3;2;2007;4.20469191063348
1;1;3;3;2007;5.713653814738
1;1;3;4;2007;1.55344498096059
1;1;3;5;2007;0.207576407652948
1;1;3;6;2007;2.56664417679823
1;1;3;7;2007;8.80909733252705
1;2;1;1;2007;19.2835288129361
1;2;1;2;2007;1.48026461410493
1;2;1;3;2007;3.26746997098839
1;2;1;4;2007;1.28660446060409
1;2;1;5;2007;0.782922033145997
1;2;1;6;2007;1.68588256429225
1;2;1;7;2007;5.04681338160264
1;2;2;1;2007;18.2485638236461
1;2;2;2;2007;2.3401685285754
1;2;2;3;2007;6.26273057942163
1;2;2;4;2007;4.74481085103802
1;2;2;5;2007;0.80957362797528
1;2;2;6;2007;1.90729408132258
1;2;2;7;2007;7.73315616943572
1;2;3;1;2007;16.5855382018239
1;2;3;2;2007;2.74793955143383
1;2;3;3;2007;3.57732955033499
1;2;3;4;2007;1.03172992957751
1;2;3;5;2007;0.135057127262159
1;2;3;6;2007;1.75356249074505
1;2;3;7;2007;6.13708444399429
1;4;1;1;2007;30.9753355403617
1;4;1;2;2007;2.82403583544622
1;4;1;3;2007;5.77682118137744
1;4;1;4;2007;2.41470658657686
1;4;1;5;2007;1.3041932282654
1;4;1;6;2007;2.81898366319443
1;4;1;7;2007;8.02239661768581
1;4;2;1;2007;2.7945449661637
1;4;2;2;2007;0.420126697247136
1;4;2;3;2007;1.21401183892814
1;4;2;4;2007;1.04152788975212
1;4;2;5;2007;0.131325879394779
1;4;2;6;2007;0.333558373686047
1;4;2;7;2007;1.46622305258096
1;4;3;1;2007;7.83909953217923
1;4;3;2;2007;1.38943855891312
1;4;3;3;2007;1.8757765895411
1;4;3;4;2007;0.640526152156973
1;4;3;5;2007;0.0986572809877953
1;4;3;6;2007;1.03759996584549
1;4;3;7;2007;3.51243665671609
1;6;1;1;2007;21.7836317001627
1;6;1;2;2007;2.69144449220508
1;6;1;3;2007;4.99887637088261
1;6;1;4;2007;2.25427671698495
1;6;1;5;2007;1.1068981575175
1;6;1;6;2007;2.21471469970333
1;6;1;7;2007;5.91314043526295
1;6;2;1;2007;0.281140971283028
1;6;2;2;2007;0.0464927590056402
1;6;2;3;2007;0.146031441117021
1;6;2;4;2007;0.116183271171184
1;6;2;5;2007;0.0143144616476613
1;6;2;6;2007;0.038409923244108
1;6;2;7;2007;0.175434093014546
1;6;3;1;2007;1.76288998624673
1;6;3;2;2007;0.336399036731025
1;6;3;3;2007;0.47941326924986
1;6;3;4;2007;0.190383026143085
1;6;3;5;2007;0.0453400215256666
1;6;3;6;2007;0.278406950703175
1;6;3;7;2007;0.89718287097462
1;7;1;1;2007;7.9433294465426
1;7;1;2;2007;1.36715846172814
1;7;1;3;2007;2.62885663415023
1;7;1;4;2007;1.25804494488239
1;7;1;5;2007;0.540943793034781
1;7;1;6;2007;0.971088781970782
1;7;1;7;2007;2.50040805087159
1;7;2;1;2007;0.00466002279059959
1;7;2;2;2007;0.00066479588918538
1;7;2;3;2007;0.00114464856358587
1;7;2;4;2007;0.000545772685911894
1;7;2;5;2007;0.000319920012564238
1;7;2;6;2007;0.000491389251648757
1;7;2;7;2007;0.00128279781728893
1;7;3;1;2007;0.671927730047236
1;7;3;2;2007;0.127946566788246
1;7;3;3;2007;0.260984532378502
1;7;3;4;2007;0.140029653842013
1;7;3;5;2007;0.0127475407488612
1;7;3;6;2007;0.0907083167247832
1;7;3;7;2007;0.275514604993985
2;1;1;1;2007;6.6214531436389
2;1;1;2;2007;0.656012701717818
2;1;1;3;2007;1.55647024114193
2;1;1;4;2007;0.62158994540727
2;1;1;5;2007;0.326120063986485
2;1;1;6;2007;0.684254145976868
2;1;1;7;2007;1.95330397657343
2;1;2;1;2007;7.62664348646246
2;1;2;2;2007;1.1748548298523
2;1;2;3;2007;3.79406706430066
2;1;2;4;2007;2.78142322264149
2;1;2;5;2007;0.346058138201117
2;1;2;6;2007;0.984700063603215
2;1;2;7;2007;4.05905219025622
2;1;3;1;2007;21.0533676112103
2;1;3;2;2007;3.60048350084814
2;1;3;3;2007;5.21704351679064
2;1;3;4;2007;1.82504919572526
2;1;3;5;2007;0.33113221652839
2;1;3;6;2007;2.39133274801369
2;1;3;7;2007;7.79843406202612
2;2;1;1;2007;12.8047642005548
2;2;1;2;2007;1.3657625127596
2;2;1;3;2007;2.94071917446936
2;2;1;4;2007;1.28654092936932
2;2;1;5;2007;0.65910941866507
2;2;1;6;2007;1.31493830611961
2;2;1;7;2007;3.71040160490201
2;2;2;1;2007;8.95681194486908
2;2;2;2;2007;1.34686661947151
2;2;2;3;2007;4.21448790780636
2;2;2;4;2007;3.27328619262083
2;2;2;5;2007;0.39577476517253
2;2;2;6;2007;1.08116223197386
2;2;2;7;2007;4.54587532149774
2;2;3;1;2007;14.17869732529
2;2;3;2;2007;2.47952576407487
2;2;3;3;2007;3.53089726957612
2;2;3;4;2007;1.20704101105344
2;2;3;5;2007;0.235249989137598
2;2;3;6;2007;1.74568324033514
2;2;3;7;2007;5.7616697929996
2;4;1;1;2007;17.5835322046568
2;4;1;2;2007;2.21591538970724
2;4;1;3;2007;4.43155084762319
2;4;1;4;2007;2.03388317282658
2;4;1;5;2007;0.915772603775541
2;4;1;6;2007;1.85395094764373
2;4;1;7;2007;4.92980428903699
2;4;2;1;2007;1.68398637464855
2;4;2;2;2007;0.298692567639916
2;4;2;3;2007;0.935427762324543
2;4;2;4;2007;0.80489005391739
2;4;2;5;2007;0.0966595126058619
2;4;2;6;2007;0.24140041658566
2;4;2;7;2007;1.10717260026227
2;4;3;1;2007;4.92422090056542
2;4;3;2;2007;0.910784673336019
2;4;3;3;2007;1.36947143055196
2;4;3;4;2007;0.519153607517312
2;4;3;5;2007;0.106227758835721
2;4;3;6;2007;0.704060616005891
2;4;3;7;2007;2.25773008118115
2;6;1;1;2007;12.4738448323179
2;6;1;2;2007;2.08415752301966
2;6;1;3;2007;3.67766435950975
2;6;1;4;2007;1.79178384468773
2;6;1;5;2007;0.841699622981915
2;6;1;6;2007;1.46641821575096
2;6;1;7;2007;3.75069707663231
2;6;2;1;2007;0.294710213075463
2;6;2;2;2007;0.0555036726094607
2;6;2;3;2007;0.167018928136274
2;6;2;4;2007;0.14333978055938
2;6;2;5;2007;0.0186154357097357
2;6;2;6;2007;0.0449321949596701
2;6;2;7;2007;0.210491823042503
2;6;3;1;2007;1.42826725014413
2;6;3;2;2007;0.269962393243491
2;6;3;3;2007;0.445096406766197
2;6;3;4;2007;0.176414927461971
2;6;3;5;2007;0.0503147231502943
2;6;3;6;2007;0.255194350208758
2;6;3;7;2007;0.761412148154401
2;7;1;1;2007;5.30828815817044
2;7;1;2;2007;1.00809852430802
2;7;1;3;2007;1.98565737216389
2;7;1;4;2007;1.00677672507768
2;7;1;5;2007;0.495797275009113
2;7;1;6;2007;0.708320919396573
2;7;1;7;2007;1.78907848487829
2;7;2;1;2007;0.0900145534310222
2;7;2;2;2007;0.0209206047456598
2;7;2;3;2007;0.0295599248087727
2;7;2;4;2007;0.0146851619802751
2;7;2;5;2007;0.0109462419128498
2;7;2;6;2007;0.0124418286680471
2;7;2;7;2007;0.0305402770425887
2;7;3;1;2007;0.707128490753562
2;7;3;2;2007;0.127477217298976
2;7;3;3;2007;0.20531579160038
2;7;3;4;2007;0.0699840586224395
2;7;3;5;2007;0.0105492518907499
2;7;3;6;2007;0.126643838089148
2;7;3;7;2007;0.361300543331079
1;1;1;1;2008;8.66092299800468
1;1;1;2;2008;0.584438467578665
1;1;1;3;2008;1.47911758312991
1;1;1;4;2008;0.546502029654652
1;1;1;5;2008;0.364834809453169
1;1;1;6;2008;0.746268791228754
1;1;1;7;2008;2.34084579431036
1;1;2;1;2008;20.3798219215288
1;1;2;2;2008;2.5353328755493
1;1;2;3;2008;7.02755166419623
1;1;2;4;2008;5.19159335500546
1;1;2;5;2008;0.840439349524434
1;1;2;6;2008;2.14746313288452
1;1;2;7;2008;8.37099421410766
1;1;3;1;2008;26.2100549584482
1;1;3;2;2008;4.2032189003825
1;1;3;3;2008;5.73373902251548
1;1;3;4;2008;1.55545946951794
1;1;3;5;2008;0.198180460099564
1;1;3;6;2008;2.56294874885855
1;1;3;7;2008;8.78239910762759
1;2;1;1;2008;19.3826876908756
1;2;1;2;2008;1.47127017782204
1;2;1;3;2008;3.2595970919233
1;2;1;4;2008;1.27423122054118
1;2;1;5;2008;0.79114691651643
1;2;1;6;2008;1.69033606086835
1;2;1;7;2008;5.07435005453022
1;2;2;1;2008;18.503972530331
1;2;2;2;2008;2.37006611181615
1;2;2;3;2008;6.32047809344751
1;2;2;4;2008;4.80013621174045
1;2;2;5;2008;0.822938366258069
1;2;2;6;2008;1.92832681965101
1;2;2;7;2008;7.81385109283233
1;2;3;1;2008;16.6652673600682
1;2;3;2;2008;2.74406579906067
1;2;3;3;2008;3.5852780819168
1;2;3;4;2008;1.0258075516211
1;2;3;5;2008;0.137031159535519
1;2;3;6;2008;1.73309728765953
1;2;3;7;2008;6.08153450930147
1;4;1;1;2008;31.6558198793236
1;4;1;2;2008;2.85682298480241
1;4;1;3;2008;5.82203171954481
1;4;1;4;2008;2.42498258975581
1;4;1;5;2008;1.33314225711193
1;4;1;6;2008;2.86751756496834
1;4;1;7;2008;8.1776011790141
1;4;2;1;2008;2.95269908164514
1;4;2;2;2008;0.440221764571134
1;4;2;3;2008;1.26885819204833
1;4;2;4;2008;1.08135500597462
1;4;2;5;2008;0.139279326624929
1;4;2;6;2008;0.349494044315006
1;4;2;7;2008;1.5318511899858
1;4;3;1;2008;7.82646470630961
1;4;3;2;2008;1.39160765297341
1;4;3;3;2008;1.88010135818139
1;4;3;4;2008;0.632414678502198
1;4;3;5;2008;0.0926857711646106
1;4;3;6;2008;1.05015393825484
1;4;3;7;2008;3.53044557732217
1;6;1;1;2008;22.2726638029765
1;6;1;2;2008;2.71792089725464
1;6;1;3;2008;5.04663056834954
1;6;1;4;2008;2.25703793404834
1;6;1;5;2008;1.13871881230426
1;6;1;6;2008;2.25795396580439
1;6;1;7;2008;6.04872333176397
1;6;2;1;2008;0.278676309835826
1;6;2;2;2008;0.045277477388666
1;6;2;3;2008;0.14089661235521
1;6;2;4;2008;0.111156110429329
1;6;2;5;2008;0.013585781500243
1;6;2;6;2008;0.0368628158192672
1;6;2;7;2008;0.166728361065637
1;6;3;1;2008;1.77156641561286
1;6;3;2;2008;0.347417848266123
1;6;3;3;2008;0.493818056262554
1;6;3;4;2008;0.188308032451661
1;6;3;5;2008;0.0424569446544401
1;6;3;6;2008;0.301598308411454
1;6;3;7;2008;0.936588497742489
1;7;1;1;2008;8.53470737250505
1;7;1;2;2008;1.47795239516276
1;7;1;3;2008;2.71054806087042
1;7;1;4;2008;1.30913674689798
1;7;1;5;2008;0.599266135893297
1;7;1;6;2008;1.03119475419777
1;7;1;7;2008;2.65406796797593
1;7;2;1;2008;0.00932004558119918
1;7;2;2;2008;0.00132959177837076
1;7;2;3;2008;0.00228929712717174
1;7;2;4;2008;0.00109154537182379
1;7;2;5;2008;0.000639840025128476
1;7;2;6;2008;0.000982778503297514
1;7;2;7;2008;0.00256559563457786
1;7;3;1;2008;0.666066077968969
1;7;3;2;2008;0.126652377948269
1;7;3;3;2008;0.258933233247675
1;7;3;4;2008;0.129468280264651
1;7;3;5;2008;0.0156242117042561
1;7;3;6;2008;0.0909733829449807
1;7;3;7;2008;0.267858949963581
2;1;1;1;2008;6.63427247647316
2;1;1;2;2008;0.643485896220183
2;1;1;3;2008;1.53483909054043
2;1;1;4;2008;0.616099852546815
2;1;1;5;2008;0.33132493171973
2;1;1;6;2008;0.679716252070954
2;1;1;7;2008;1.94875842932059
2;1;2;1;2008;7.91574138348043
2;1;2;2;2008;1.22321275777978
2;1;2;3;2008;3.93637927576669
2;1;2;4;2008;2.92482863298307
2;1;2;5;2008;0.360978369832042
2;1;2;6;2008;1.03140679159784
2;1;2;7;2008;4.24350092314593
2;1;3;1;2008;21.5462343132968
2;1;3;2;2008;3.66754234563836
2;1;3;3;2008;5.37678677427198
2;1;3;4;2008;1.84526377821864
2;1;3;5;2008;0.344889824693022
2;1;3;6;2008;2.44361770742559
2;1;3;7;2008;7.91743989338028
2;2;1;1;2008;12.8540229591574
2;2;1;2;2008;1.34353334308486
2;2;1;3;2008;2.90049165361034
2;2;1;4;2008;1.24758948030855
2;2;1;5;2008;0.659661275059177
2;2;1;6;2008;1.30955401731261
2;2;1;7;2008;3.70059593938316
2;2;2;1;2008;9.56948275568003
2;2;2;2;2008;1.42568073533802
2;2;2;3;2008;4.41533744626201
2;2;2;4;2008;3.42221953220423
2;2;2;5;2008;0.432631973012889
2;2;2;6;2008;1.15065229524946
2;2;2;7;2008;4.83788848897897
2;2;3;1;2008;14.3413178419999
2;2;3;2;2008;2.48026622104347
2;2;3;3;2008;3.57425365271849
2;2;3;4;2008;1.19060602268061
2;2;3;5;2008;0.229697842587341
2;2;3;6;2008;1.71518549794365
2;2;3;7;2008;5.64081536836103
2;4;1;1;2008;17.9550022272043
2;4;1;2;2008;2.22907573342206
2;4;1;3;2008;4.45738982050881
2;4;1;4;2008;2.02589620389663
2;4;1;5;2008;0.932476605209093
2;4;1;6;2008;1.88324784102816
2;4;1;7;2008;5.02376224605944
2;4;2;1;2008;1.75473455088873
2;4;2;2;2008;0.306332271241909
2;4;2;3;2008;0.957321851512569
2;4;2;4;2008;0.825228641206391
2;4;2;5;2008;0.0984415494034702
2;4;2;6;2008;0.246683543289507
2;4;2;7;2008;1.12982776123489
2;4;3;1;2008;5.05214370212233
2;4;3;2;2008;0.94313858889952
2;4;3;3;2008;1.41407758288066
2;4;3;4;2008;0.524699351541945
2;4;3;5;2008;0.107670683520835
2;4;3;6;2008;0.753911108989599
2;4;3;7;2008;2.36720172518401
2;6;1;1;2008;12.9257382010248
2;6;1;2;2008;2.1010991510481
2;6;1;3;2008;3.73679189057349
2;6;1;4;2008;1.79225269590826
2;6;1;5;2008;0.852896890601489
2;6;1;6;2008;1.50396654621703
2;6;1;7;2008;3.85575364623753
2;6;2;1;2008;0.29515306280578
2;6;2;2;2008;0.0552213715904844
2;6;2;3;2008;0.165987509276585
2;6;2;4;2008;0.141743467382023
2;6;2;5;2008;0.0188384403743013
2;6;2;6;2008;0.0446026947182332
2;6;2;7;2008;0.209249702344015
2;6;3;1;2008;1.43989807607917
2;6;3;2;2008;0.271975675493481
2;6;3;3;2008;0.447552161933373
2;6;3;4;2008;0.175106986971877
2;6;3;5;2008;0.0535060769795174
2;6;3;6;2008;0.257329362692964
2;6;3;7;2008;0.768541884272256
2;7;1;1;2008;5.54964630878681
2;7;1;2;2008;1.1158850800104
2;7;1;3;2008;2.04950371322271
2;7;1;4;2008;1.07277420219876
2;7;1;5;2008;0.544582905325572
2;7;1;6;2008;0.742249890366938
2;7;1;7;2008;1.84933299923849
2;7;2;1;2008;0.107660361850687
2;7;2;2;2008;0.0250217302780808
2;7;2;3;2008;0.0353546407762857
2;7;2;4;2008;0.0175639359677975
2;7;2;5;2008;0.0130920647864529
2;7;2;6;2008;0.0148808356585655
2;7;2;7;2008;0.036527174241273
2;7;3;1;2008;0.848807889706362
2;7;3;2;2008;0.154735431257459
2;7;3;3;2008;0.245886708648125
2;7;3;4;2008;0.0849827544771482
2;7;3;5;2008;0.013630275267675
2;7;3;6;2008;0.151846423849504
2;7;3;7;2008;0.432367241443573
1;1;1;1;2009;8.65603572691202
1;1;1;2;2009;0.586578741726072
1;1;1;3;2009;1.46459248038542
1;1;1;4;2009;0.541167642373655
1;1;1;5;2009;0.366796647352971
1;1;1;6;2009;0.747012181882459
1;1;1;7;2009;2.33926890079841
1;1;2;1;2009;20.6955017425146
1;1;2;2;2009;2.57105697193424
1;1;2;3;2009;7.17273508398912
1;1;2;4;2009;5.29418560813417
1;1;2;5;2009;0.847108165678271
1;1;2;6;2009;2.18119115553751
1;1;2;7;2009;8.48579423986589
1;1;3;1;2009;26.1796782290361
1;1;3;2;2009;4.20174589013151
1;1;3;3;2009;5.75382423029296
1;1;3;4;2009;1.55747395807529
1;1;3;5;2009;0.188784512546181
1;1;3;6;2009;2.55925332091887
1;1;3;7;2009;8.75570088272812
1;2;1;1;2009;19.4818465688152
1;2;1;2;2009;1.46227574153915
1;2;1;3;2009;3.25172421285821
1;2;1;4;2009;1.26185798047828
1;2;1;5;2009;0.799371799886863
1;2;1;6;2009;1.69478955744445
1;2;1;7;2009;5.1018867274578
1;2;2;1;2009;18.759381237016
1;2;2;2;2009;2.39996369505689
1;2;2;3;2009;6.3782256074734
1;2;2;4;2009;4.85546157244288
1;2;2;5;2009;0.836303104540857
1;2;2;6;2009;1.94935955797943
1;2;2;7;2009;7.89454601622894
1;2;3;1;2009;16.7449965183125
1;2;3;2;2009;2.74019204668751
1;2;3;3;2009;3.59322661349861
1;2;3;4;2009;1.0198851736647
1;2;3;5;2009;0.139005191808879
1;2;3;6;2009;1.712632084574
1;2;3;7;2009;6.02598457460864
1;4;1;1;2009;32.3363042182854
1;4;1;2;2009;2.8896101341586
1;4;1;3;2009;5.86724225771218
1;4;1;4;2009;2.43525859293476
1;4;1;5;2009;1.36209128595847
1;4;1;6;2009;2.91605146674226
1;4;1;7;2009;8.3328057403424
1;4;2;1;2009;3.11085319712658
1;4;2;2;2009;0.460316831895132
1;4;2;3;2009;1.32370454516853
1;4;2;4;2009;1.12118212219712
1;4;2;5;2009;0.14723277385508
1;4;2;6;2009;0.365429714943964
1;4;2;7;2009;1.59747932739065
1;4;3;1;2009;7.81382988043999
1;4;3;2;2009;1.3937767470337
1;4;3;3;2009;1.88442612682168
1;4;3;4;2009;0.624303204847423
1;4;3;5;2009;0.0867142613414259
1;4;3;6;2009;1.0627079106642
1;4;3;7;2009;3.54845449792825
1;6;1;1;2009;22.7616959057902
1;6;1;2;2009;2.7443973023042
1;6;1;3;2009;5.09438476581646
1;6;1;4;2009;2.25979915111173
1;6;1;5;2009;1.17053946709102
1;6;1;6;2009;2.30119323190546
1;6;1;7;2009;6.18430622826499
1;6;2;1;2009;0.276211648388624
1;6;2;2;2009;0.0440621957716919
1;6;2;3;2009;0.135761783593399
1;6;2;4;2009;0.106128949687474
1;6;2;5;2009;0.0128571013528247
1;6;2;6;2009;0.0353157083944265
1;6;2;7;2009;0.158022629116728
1;6;3;1;2009;1.78024284497899
1;6;3;2;2009;0.35843665980122
1;6;3;3;2009;0.508222843275249
1;6;3;4;2009;0.186233038760236
1;6;3;5;2009;0.0395738677832135
1;6;3;6;2009;0.324789666119733
1;6;3;7;2009;0.975994124510357
1;7;1;1;2009;9.12608529846749
1;7;1;2;2009;1.58874632859739
1;7;1;3;2009;2.79223948759062
1;7;1;4;2009;1.36022854891357
1;7;1;5;2009;0.657588478751814
1;7;1;6;2009;1.09130072642476
1;7;1;7;2009;2.80772788508027
1;7;2;1;2009;0.0139800683717988
1;7;2;2;2009;0.00199438766755614
1;7;2;3;2009;0.00343394569075762
1;7;2;4;2009;0.00163731805773568
1;7;2;5;2009;0.000959760037692715
1;7;2;6;2009;0.00147416775494627
1;7;2;7;2009;0.00384839345186679
1;7;3;1;2009;0.660204425890702
1;7;3;2;2009;0.125358189108292
1;7;3;3;2009;0.256881934116848
1;7;3;4;2009;0.118906906687288
1;7;3;5;2009;0.0185008826596509
1;7;3;6;2009;0.0912384491651782
1;7;3;7;2009;0.260203294933177
2;1;1;1;2009;6.64709180930741
2;1;1;2;2009;0.630959090722548
2;1;1;3;2009;1.51320793993892
2;1;1;4;2009;0.610609759686361
2;1;1;5;2009;0.336529799452974
2;1;1;6;2009;0.67517835816504
2;1;1;7;2009;1.94421288206776
2;1;2;1;2009;8.20483928049841
2;1;2;2;2009;1.27157068570725
2;1;2;3;2009;4.07869148723272
2;1;2;4;2009;3.06823404332465
2;1;2;5;2009;0.375898601462968
2;1;2;6;2009;1.07811351959246
2;1;2;7;2009;4.42794965603564
2;1;3;1;2009;22.0391010153833
2;1;3;2;2009;3.73460119042857
2;1;3;3;2009;5.53653003175332
2;1;3;4;2009;1.86547836071202
2;1;3;5;2009;0.358647432857655
2;1;3;6;2009;2.49590266683748
2;1;3;7;2009;8.03644572473444
2;2;1;1;2009;12.90328171776
2;2;1;2;2009;1.32130417341011
2;2;1;3;2009;2.86026413275132
